	Theta	Offset	DEC-Einstein	DEC-ROSART	RA-Einstein		RA-ROSAT	SNR-Einstein	SNR-ROSAT
    96.0	    1.68	60.428857	60.414910	  309.167203	  309.121190	    3.36	   21.42
    27.0	    0.84	60.438046	60.445080	   75.847196	   75.852550	    6.91	   11.64
    26.3	    0.84	60.498082	60.503560	  310.082127	  310.072330	    6.55	    8.45
   176.1	    2.36	60.505490	60.489020	  308.264314	  308.357820	    2.72	   14.85
   128.5	    2.33	60.524004	60.489020	  308.372139	  308.357820	    3.24	   14.85
   148.5	    2.03	60.541111	60.525930	  206.940584	  207.018550	    2.91	    6.56
    37.0	    0.70	60.591668	60.589280	  295.638285	  295.617950	    3.42	    3.74
   181.1	    2.48	60.659354	60.700230	  249.826314	  249.766460	    2.18	    2.48
    15.3	    0.50	60.702774	60.705730	  256.403673	  256.397430	   20.97	    4.93
    14.5	    0.48	60.703562	60.700230	  249.771051	  249.766460	    9.52	    2.48
   136.9	    1.87	60.723905	60.692510	  295.147305	  295.103450	    2.86	    7.32
    29.9	    0.97	60.746401	60.740020	  256.184877	  256.173980	   25.05	    7.46
    28.1	    0.88	60.799002	60.795930	  256.038093	  256.023410	    7.83	   10.43
    27.9	    0.38	60.896566	60.890230	  249.347039	  249.356230	    2.70	   10.65
    37.9	    1.19	60.982145	60.980470	  255.557244	  255.535840	   13.15	   10.71
    77.6	    1.05	61.009870	60.993270	  246.055440	  246.027070	    2.75	   13.36
   106.2	    1.42	61.076696	61.056780	  198.630946	  198.585940	    2.07	   16.42
    71.8	    0.95	61.111977	61.095340	  198.318184	  198.295460	    2.87	   18.23
   210.9	    2.86	61.175201	61.189380	  245.480981	  245.363070	    2.85	   10.55
    93.0	    1.25	61.175201	61.152570	  245.480981	  245.506760	    2.85	   13.79
    60.0	    1.11	61.201068	61.189380	  245.387745	  245.363070	    3.45	   10.55
   270.5	    4.94	61.201068	61.152570	  245.387745	  245.506760	    3.45	   13.79
    16.6	    0.30	61.516352	61.515800	  246.009125	  245.999500	    3.09	   13.12
    22.5	    0.54	61.649620	61.654450	  165.850306	  165.841960	    4.62	    5.91
   147.4	    1.98	61.656936	61.696250	  245.706839	  245.730870	    2.32	   13.81
    46.3	    0.84	61.683723	61.696250	  245.724827	  245.730870	    3.36	   13.81
    28.5	    0.68	61.702761	61.694860	  245.949292	  245.949910	    4.34	    8.11
    60.9	    1.12	61.758859	61.771520	  265.730656	  265.706970	    3.72	   11.57
    89.2	    1.22	61.799838	61.822420	  245.815519	  245.837130	    2.52	    6.59
    11.5	    0.16	61.810957	61.808180	  246.492662	  246.495970	    2.58	    9.08
    73.9	    0.91	61.978824	61.964000	  180.089052	  180.058870	    2.16	   35.91
   103.9	    1.40	62.155756	62.179340	  210.566823	  210.531170	    2.31	   13.66
    17.1	    0.23	62.165813	62.161700	  268.924000	  268.918880	    2.30	    4.43
    43.1	    1.05	62.207513	62.213240	  209.785390	  209.762850	    4.52	    4.16
    17.6	    0.33	62.235289	62.237520	  210.834272	  210.824940	    3.46	    8.78
    32.7	    0.60	62.305791	62.314490	  209.897960	  209.892400	    3.34	   12.65
    11.2	    0.27	62.307429	62.309850	  250.281257	  250.285450	    5.50	    6.37
    76.6	    1.05	62.316954	62.317760	  271.422593	  271.376800	    2.47	    5.42
    80.0	    1.86	62.323708	62.314490	  209.935908	  209.892400	    4.15	   12.65
    65.1	    0.89	62.342530	62.325180	  249.898292	  249.909320	    2.76	    6.19
   181.6	    2.46	62.351016	62.304640	  210.146146	  210.188900	    2.04	   10.69
    33.9	    0.78	62.403460	62.409430	  217.832942	  217.817250	    5.37	   13.46
    37.8	    0.51	62.418231	62.409500	  217.160857	  217.173420	    2.58	   15.60
    54.8	    0.74	62.433073	62.436520	  269.091806	  269.059750	    2.24	    9.67
    51.3	    0.69	62.443062	62.455820	  271.784231	  271.770480	    2.11	   12.63
    54.0	    0.73	62.446649	62.435530	  249.339741	  249.318010	    2.09	   12.97
    33.0	    0.75	62.453928	62.444980	  188.560926	  188.565110	    4.36	   15.51
    90.9	    1.20	62.483884	62.458680	  170.491413	  170.494740	    2.33	   20.47
   100.5	    1.37	62.494536	62.522310	  273.399236	  273.405610	    2.60	    9.50
    50.1	    1.15	62.510518	62.521580	  209.971161	  209.952900	    5.72	   15.08
    48.7	    0.83	62.529670	62.534930	  170.222923	  170.249950	    3.33	   24.63
    53.0	    1.24	62.587314	62.602000	  187.983064	  187.985140	    4.60	   12.08
    39.0	    0.73	62.608088	62.611760	  268.974492	  268.952330	    3.28	    4.10
    23.0	    0.76	62.610638	62.607860	  123.105454	  123.117980	   64.87	    3.24
    35.5	    0.47	62.612287	62.602650	  248.928798	  248.933440	    2.89	   16.66
